665,POSITIVE,POSITIVE,POSITIVE,-
666,POSITIVE,-,-,-
667,POSITIVE,-,-,-
668,NEGATIVE,-,NEGATIVE,NEGATIVE
669,POSITIVE,-,-,-
670,NEGATIVE,-,-,-
671,POSITIVE,-,-,-
672,POSITIVE,POSITIVE,POSITIVE,-
673,POSITIVE,-,-,-
674,POSITIVE,-,-,POSITIVE
675,POSITIVE,POSITIVE,-,-
676,POSITIVE,-,-,-
677,NEGATIVE,-,NEGATIVE,NEGATIVE
678,NEGATIVE,-,-,-
679,POSITIVE,-,-,POSITIVE
680,-,POSITIVE,-,-
681,POSITIVE,NEGATIVE,POSITIVE,-
682,POSITIVE,-,-,POSITIVE
683,POSITIVE,-,NEGATIVE,-
684,POSITIVE,-,NEGATIVE,-
685,POSITIVE,-,NEGATIVE,POSITIVE
686,NEGATIVE,-,-,-
687,POSITIVE,POSITIVE,POSITIVE,POSITIVE
688,POSITIVE,-,-,-
689,NEGATIVE,-,-,POSITIVE
690,POSITIVE,-,-,-
691,POSITIVE,-,-,POSITIVE
692,POSITIVE,-,-,POSITIVE
693,POSITIVE,POSITIVE,-,POSITIVE
694,POSITIVE,-,-,POSITIVE
695,POSITIVE,-,POSITIVE,-
696,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
697,POSITIVE,-,-,-
698,NEGATIVE,-,-,POSITIVE
699,POSITIVE,-,-,-
700,POSITIVE,POSITIVE,-,POSITIVE
701,POSITIVE,-,-,POSITIVE
702,POSITIVE,-,-,-
703,NEGATIVE,POSITIVE,-,NEGATIVE
704,POSITIVE,-,-,-
705,NEGATIVE,-,-,NEGATIVE
706,POSITIVE,-,-,-
707,POSITIVE,POSITIVE,-,-
708,NEGATIVE,-,NEGATIVE,-
709,POSITIVE,POSITIVE,-,-
710,POSITIVE,POSITIVE,-,-
711,POSITIVE,-,POSITIVE,-
712,POSITIVE,-,NEGATIVE,-
713,POSITIVE,-,-,POSITIVE
714,POSITIVE,-,POSITIVE,POSITIVE
715,POSITIVE,-,-,-
716,POSITIVE,POSITIVE,-,POSITIVE
717,POSITIVE,-,-,-
718,POSITIVE,-,-,POSITIVE
719,-,-,-,POSITIVE
720,POSITIVE,-,-,POSITIVE
721,POSITIVE,-,POSITIVE,POSITIVE
722,NEGATIVE,-,POSITIVE,POSITIVE
723,POSITIVE,NEGATIVE,-,-
724,POSITIVE,POSITIVE,POSITIVE,POSITIVE
725,NEGATIVE,POSITIVE,NEGATIVE,-
726,POSITIVE,-,-,-
727,POSITIVE,POSITIVE,-,POSITIVE
728,POSITIVE,-,-,POSITIVE
729,-,-,-,-
730,POSITIVE,-,-,-
731,POSITIVE,-,-,-
732,NEGATIVE,-,NEGATIVE,-
733,POSITIVE,POSITIVE,-,POSITIVE
734,POSITIVE,POSITIVE,POSITIVE,-
735,POSITIVE,POSITIVE,-,POSITIVE
736,POSITIVE,-,-,POSITIVE
737,POSITIVE,POSITIVE,-,-
738,POSITIVE,-,-,-
739,POSITIVE,POSITIVE,-,POSITIVE
740,POSITIVE,POSITIVE,POSITIVE,POSITIVE
741,POSITIVE,-,-,-
742,POSITIVE,-,-,POSITIVE
743,POSITIVE,-,NEGATIVE,-
744,POSITIVE,-,POSITIVE,NEGATIVE
745,NEGATIVE,POSITIVE,-,-
746,NEGATIVE,-,-,-
747,POSITIVE,-,-,-
748,POSITIVE,-,-,-
749,POSITIVE,POSITIVE,POSITIVE,POSITIVE
750,NEGATIVE,NEGATIVE,-,-
751,POSITIVE,-,-,-
752,POSITIVE,-,-,-
753,POSITIVE,-,-,POSITIVE
754,POSITIVE,-,-,-
755,POSITIVE,-,-,-
756,POSITIVE,POSITIVE,POSITIVE,POSITIVE
757,NEGATIVE,-,-,-
758,NEGATIVE,POSITIVE,-,NEGATIVE
759,NEGATIVE,POSITIVE,POSITIVE,-
760,POSITIVE,-,POSITIVE,-
761,POSITIVE,-,POSITIVE,-
762,POSITIVE,POSITIVE,POSITIVE,POSITIVE
763,NEGATIVE,-,-,-
764,POSITIVE,-,-,POSITIVE
765,POSITIVE,-,-,-
766,NEGATIVE,-,POSITIVE,-
767,POSITIVE,POSITIVE,-,-
768,-,NEGATIVE,-,POSITIVE
769,POSITIVE,POSITIVE,-,-
770,POSITIVE,POSITIVE,-,POSITIVE
771,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
772,POSITIVE,POSITIVE,POSITIVE,POSITIVE
773,POSITIVE,POSITIVE,-,POSITIVE
774,POSITIVE,-,-,POSITIVE
775,-,-,-,-
776,NEGATIVE,-,NEGATIVE,-
777,POSITIVE,-,-,NEGATIVE
778,NEGATIVE,-,POSITIVE,POSITIVE
779,POSITIVE,-,NEGATIVE,-
780,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
781,POSITIVE,-,POSITIVE,POSITIVE
782,POSITIVE,-,-,-
783,POSITIVE,-,POSITIVE,-
784,POSITIVE,-,-,-
785,POSITIVE,-,-,POSITIVE
786,NEGATIVE,-,-,-
787,POSITIVE,POSITIVE,POSITIVE,-
788,NEGATIVE,-,-,-
789,POSITIVE,-,-,POSITIVE
790,NEGATIVE,-,NEGATIVE,-
791,POSITIVE,-,NEGATIVE,-
792,POSITIVE,NEGATIVE,-,NEGATIVE
793,POSITIVE,POSITIVE,POSITIVE,-
794,POSITIVE,-,-,-
795,POSITIVE,POSITIVE,POSITIVE,-
796,NEGATIVE,-,NEGATIVE,-
797,POSITIVE,POSITIVE,POSITIVE,-
798,NEGATIVE,-,NEGATIVE,-
799,POSITIVE,POSITIVE,POSITIVE,-
800,POSITIVE,-,-,-
801,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
802,POSITIVE,-,-,-
803,POSITIVE,POSITIVE,-,-
804,POSITIVE,-,-,-
805,POSITIVE,-,-,POSITIVE
806,POSITIVE,-,-,-
807,NEGATIVE,-,-,-
808,POSITIVE,POSITIVE,-,POSITIVE
809,POSITIVE,-,NEGATIVE,POSITIVE
810,POSITIVE,-,-,-
811,POSITIVE,POSITIVE,-,-
812,NEGATIVE,-,-,NEGATIVE
813,POSITIVE,-,-,-
814,NEGATIVE,-,-,-
815,NEGATIVE,POSITIVE,NEGATIVE,-
816,POSITIVE,-,-,-
817,POSITIVE,POSITIVE,POSITIVE,POSITIVE
818,POSITIVE,POSITIVE,POSITIVE,-
819,POSITIVE,NEGATIVE,-,-
820,NEGATIVE,POSITIVE,-,-
821,POSITIVE,-,-,-
822,POSITIVE,-,POSITIVE,POSITIVE
823,POSITIVE,-,POSITIVE,-
824,NEGATIVE,-,-,POSITIVE
825,POSITIVE,POSITIVE,-,POSITIVE
826,POSITIVE,POSITIVE,-,-
827,POSITIVE,POSITIVE,POSITIVE,POSITIVE
828,NEGATIVE,-,-,-
829,POSITIVE,-,POSITIVE,-
830,POSITIVE,-,-,-
831,POSITIVE,-,-,-
832,POSITIVE,-,-,-
833,POSITIVE,-,-,NEGATIVE
834,POSITIVE,-,-,POSITIVE
835,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
836,POSITIVE,POSITIVE,POSITIVE,POSITIVE
837,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
838,POSITIVE,-,-,-
839,POSITIVE,POSITIVE,-,POSITIVE
840,POSITIVE,-,-,-
841,POSITIVE,NEGATIVE,NEGATIVE,POSITIVE
842,POSITIVE,-,-,-
843,POSITIVE,-,-,POSITIVE
844,POSITIVE,POSITIVE,-,NEGATIVE
845,NEGATIVE,-,-,-
846,NEGATIVE,-,-,NEGATIVE
847,NEGATIVE,-,-,-
848,NEGATIVE,-,POSITIVE,POSITIVE
849,POSITIVE,POSITIVE,-,NEGATIVE
850,-,-,-,-
851,POSITIVE,-,NEGATIVE,-
852,POSITIVE,POSITIVE,POSITIVE,POSITIVE
853,POSITIVE,POSITIVE,-,-
854,POSITIVE,-,POSITIVE,-
855,POSITIVE,-,POSITIVE,POSITIVE
856,POSITIVE,POSITIVE,POSITIVE,POSITIVE
857,POSITIVE,-,POSITIVE,POSITIVE
858,NEGATIVE,POSITIVE,-,-
859,POSITIVE,POSITIVE,-,POSITIVE
860,POSITIVE,-,-,-
861,POSITIVE,-,-,POSITIVE
862,POSITIVE,-,-,POSITIVE
863,POSITIVE,-,-,-
864,POSITIVE,-,NEGATIVE,POSITIVE
865,POSITIVE,-,-,-
866,POSITIVE,POSITIVE,-,-
867,POSITIVE,-,NEGATIVE,-
868,NEGATIVE,-,-,-
869,POSITIVE,POSITIVE,-,POSITIVE
870,NEGATIVE,-,POSITIVE,-
871,NEGATIVE,-,-,-
872,POSITIVE,-,POSITIVE,POSITIVE
873,POSITIVE,-,-,-
874,POSITIVE,POSITIVE,-,POSITIVE
875,POSITIVE,-,POSITIVE,-
876,POSITIVE,POSITIVE,-,POSITIVE
877,POSITIVE,POSITIVE,POSITIVE,-
878,POSITIVE,-,-,-
879,POSITIVE,POSITIVE,-,NEGATIVE
880,POSITIVE,POSITIVE,-,POSITIVE
881,NEGATIVE,-,NEGATIVE,POSITIVE
882,POSITIVE,POSITIVE,-,POSITIVE
883,POSITIVE,NEGATIVE,-,POSITIVE
884,POSITIVE,-,-,POSITIVE
885,POSITIVE,-,POSITIVE,-
886,POSITIVE,-,-,-
887,POSITIVE,-,-,-
888,POSITIVE,NEGATIVE,-,-
889,NEGATIVE,NEGATIVE,-,-
890,POSITIVE,-,POSITIVE,POSITIVE
891,NEGATIVE,POSITIVE,-,-
892,NEGATIVE,-,NEGATIVE,-
893,POSITIVE,POSITIVE,-,-
894,POSITIVE,-,-,POSITIVE
895,NEGATIVE,-,-,NEGATIVE
896,POSITIVE,-,NEGATIVE,-
897,POSITIVE,POSITIVE,POSITIVE,POSITIVE
898,NEGATIVE,-,-,-
899,POSITIVE,-,-,POSITIVE
900,POSITIVE,-,-,POSITIVE
901,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
902,POSITIVE,-,-,-
903,POSITIVE,-,-,-
904,POSITIVE,-,POSITIVE,-
905,POSITIVE,-,NEGATIVE,POSITIVE
906,POSITIVE,-,POSITIVE,-
907,NEGATIVE,-,NEGATIVE,-
908,POSITIVE,NEGATIVE,-,-
909,NEGATIVE,-,POSITIVE,-
910,POSITIVE,-,-,-
911,POSITIVE,POSITIVE,-,-
912,POSITIVE,-,-,-
913,POSITIVE,POSITIVE,-,-
914,POSITIVE,POSITIVE,POSITIVE,-
915,POSITIVE,-,POSITIVE,-
916,POSITIVE,-,POSITIVE,-
917,POSITIVE,-,-,-
918,POSITIVE,-,POSITIVE,POSITIVE
919,POSITIVE,POSITIVE,POSITIVE,-
920,POSITIVE,NEGATIVE,-,POSITIVE
921,POSITIVE,-,POSITIVE,-
922,NEGATIVE,-,NEGATIVE,POSITIVE
923,POSITIVE,-,-,POSITIVE
924,POSITIVE,-,POSITIVE,-
925,POSITIVE,POSITIVE,-,-
926,NEGATIVE,-,-,-
927,POSITIVE,POSITIVE,POSITIVE,POSITIVE
928,NEGATIVE,-,-,POSITIVE
929,NEGATIVE,-,-,-
930,POSITIVE,-,POSITIVE,POSITIVE
931,-,-,POSITIVE,NEGATIVE
932,POSITIVE,POSITIVE,-,-
933,POSITIVE,-,POSITIVE,-
934,POSITIVE,POSITIVE,-,POSITIVE
935,POSITIVE,-,-,-
936,POSITIVE,POSITIVE,POSITIVE,-
937,POSITIVE,-,-,POSITIVE
938,POSITIVE,-,NEGATIVE,-
939,POSITIVE,POSITIVE,-,-
940,NEGATIVE,-,-,-
941,POSITIVE,POSITIVE,POSITIVE,-
942,POSITIVE,-,-,-
943,POSITIVE,POSITIVE,POSITIVE,-
944,POSITIVE,-,POSITIVE,-
945,POSITIVE,-,POSITIVE,POSITIVE
946,POSITIVE,POSITIVE,-,-
947,POSITIVE,-,-,-
948,POSITIVE,-,-,POSITIVE
949,POSITIVE,-,-,POSITIVE
950,NEGATIVE,-,-,-
951,POSITIVE,-,-,-
952,POSITIVE,POSITIVE,POSITIVE,POSITIVE
953,NEGATIVE,-,NEGATIVE,NEGATIVE
954,POSITIVE,-,NEGATIVE,NEGATIVE
955,NEGATIVE,-,-,-
956,NEGATIVE,-,POSITIVE,-
957,POSITIVE,-,-,POSITIVE
958,NEGATIVE,POSITIVE,-,-
959,POSITIVE,-,-,-
960,POSITIVE,-,POSITIVE,POSITIVE
961,NEGATIVE,-,-,-
962,POSITIVE,-,-,-
963,POSITIVE,-,-,POSITIVE
964,POSITIVE,POSITIVE,-,POSITIVE
965,POSITIVE,-,-,NEGATIVE
966,POSITIVE,POSITIVE,-,-
967,NEGATIVE,-,NEGATIVE,POSITIVE
968,POSITIVE,-,NEGATIVE,-
969,NEGATIVE,-,NEGATIVE,-
970,POSITIVE,-,POSITIVE,POSITIVE
971,POSITIVE,-,-,POSITIVE
972,POSITIVE,POSITIVE,POSITIVE,-
973,POSITIVE,POSITIVE,POSITIVE,-
974,POSITIVE,-,NEGATIVE,-
975,NEGATIVE,-,-,-
976,NEGATIVE,POSITIVE,-,-
977,NEGATIVE,POSITIVE,POSITIVE,-
978,POSITIVE,-,-,-
979,POSITIVE,-,-,-
980,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
981,NEGATIVE,-,POSITIVE,-
982,NEGATIVE,-,-,-
983,POSITIVE,-,-,-
984,POSITIVE,-,NEGATIVE,-
985,POSITIVE,POSITIVE,-,-
986,POSITIVE,POSITIVE,POSITIVE,-
987,POSITIVE,POSITIVE,POSITIVE,-
988,POSITIVE,POSITIVE,POSITIVE,-
989,NEGATIVE,POSITIVE,NEGATIVE,-
990,NEGATIVE,-,NEGATIVE,NEGATIVE
991,POSITIVE,-,-,-
992,POSITIVE,-,-,POSITIVE
993,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
994,POSITIVE,-,-,-
995,POSITIVE,-,-,-
996,NEGATIVE,-,-,POSITIVE
997,NEGATIVE,POSITIVE,NEGATIVE,-
998,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
999,POSITIVE,POSITIVE,POSITIVE,-
1000,POSITIVE,-,-,-
1001,NEGATIVE,-,-,-
1002,POSITIVE,POSITIVE,-,-
1003,POSITIVE,-,-,POSITIVE
1004,POSITIVE,-,POSITIVE,-
1005,NEGATIVE,-,NEGATIVE,-
1006,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
1007,POSITIVE,NEGATIVE,-,-
1008,POSITIVE,POSITIVE,-,-
1009,POSITIVE,-,NEGATIVE,-
1010,NEGATIVE,NEGATIVE,-,-
1011,POSITIVE,-,-,-
1012,POSITIVE,-,-,-
1013,POSITIVE,POSITIVE,POSITIVE,-
1014,POSITIVE,POSITIVE,NEGATIVE,-
1015,POSITIVE,-,POSITIVE,POSITIVE
1016,POSITIVE,-,-,POSITIVE
1017,POSITIVE,-,-,-
1018,POSITIVE,POSITIVE,-,POSITIVE
1019,POSITIVE,-,-,-
1020,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1021,POSITIVE,-,-,NEGATIVE
1022,POSITIVE,-,-,-
1023,POSITIVE,POSITIVE,-,-
1024,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1025,POSITIVE,-,-,-
1026,POSITIVE,NEGATIVE,-,-
1027,NEGATIVE,-,NEGATIVE,-
1028,POSITIVE,POSITIVE,NEGATIVE,-
1029,POSITIVE,NEGATIVE,-,POSITIVE
1030,POSITIVE,POSITIVE,POSITIVE,-
1031,POSITIVE,-,POSITIVE,-
1032,POSITIVE,-,-,POSITIVE
1033,POSITIVE,POSITIVE,-,-
1034,POSITIVE,-,-,-
1035,NEGATIVE,NEGATIVE,-,-
1036,POSITIVE,-,NEGATIVE,POSITIVE
1037,POSITIVE,-,-,POSITIVE
1038,POSITIVE,-,POSITIVE,-
1039,POSITIVE,POSITIVE,-,POSITIVE
1040,POSITIVE,-,-,-
1041,NEGATIVE,POSITIVE,-,-
1042,POSITIVE,-,-,-
1043,POSITIVE,-,-,-
1044,POSITIVE,-,-,POSITIVE
1045,POSITIVE,-,-,-
1046,POSITIVE,POSITIVE,-,-
1047,POSITIVE,-,POSITIVE,-
1048,POSITIVE,POSITIVE,-,-
1049,POSITIVE,-,-,POSITIVE
1050,POSITIVE,-,-,-
1051,POSITIVE,-,-,POSITIVE
1052,POSITIVE,-,-,-
1053,NEGATIVE,POSITIVE,-,-
1054,POSITIVE,-,-,-
1055,POSITIVE,-,-,POSITIVE
1056,POSITIVE,-,-,NEGATIVE
1057,POSITIVE,-,-,-
1058,POSITIVE,-,-,NEGATIVE
1059,POSITIVE,POSITIVE,-,POSITIVE
1060,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
1061,POSITIVE,-,-,-
1062,POSITIVE,-,POSITIVE,-
1063,POSITIVE,POSITIVE,-,-
1064,POSITIVE,-,-,NEGATIVE
1065,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1066,POSITIVE,-,POSITIVE,NEGATIVE
1067,POSITIVE,-,-,-
1068,POSITIVE,-,POSITIVE,-
1069,POSITIVE,-,-,-
1070,POSITIVE,-,-,POSITIVE
1071,POSITIVE,-,-,-
1072,POSITIVE,-,POSITIVE,-
1073,NEGATIVE,-,-,-
1074,NEGATIVE,-,POSITIVE,-
1075,POSITIVE,-,-,POSITIVE
1076,POSITIVE,-,-,-
1077,POSITIVE,POSITIVE,POSITIVE,-
1078,POSITIVE,-,-,-
1079,POSITIVE,POSITIVE,POSITIVE,-
1080,POSITIVE,-,NEGATIVE,-
1081,POSITIVE,-,POSITIVE,POSITIVE
1082,POSITIVE,POSITIVE,-,-
1083,POSITIVE,-,-,POSITIVE
1084,POSITIVE,POSITIVE,-,POSITIVE
1085,POSITIVE,-,-,-
1086,NEGATIVE,POSITIVE,-,-
1087,POSITIVE,-,-,POSITIVE
1088,POSITIVE,POSITIVE,POSITIVE,-
1089,POSITIVE,-,POSITIVE,POSITIVE
1090,NEGATIVE,POSITIVE,POSITIVE,-
1091,POSITIVE,NEGATIVE,NEGATIVE,-
1092,POSITIVE,-,-,-
1093,POSITIVE,NEGATIVE,NEGATIVE,-
1094,POSITIVE,-,POSITIVE,-
1095,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
1096,POSITIVE,POSITIVE,-,-
1097,POSITIVE,-,NEGATIVE,-
1098,POSITIVE,-,-,POSITIVE
1099,POSITIVE,-,-,-
1100,POSITIVE,POSITIVE,POSITIVE,-
1101,POSITIVE,POSITIVE,POSITIVE,-
1102,POSITIVE,-,POSITIVE,-
1103,POSITIVE,-,-,-
1104,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1105,POSITIVE,-,-,POSITIVE
1106,POSITIVE,-,-,-
1107,NEGATIVE,-,-,-
1108,POSITIVE,-,POSITIVE,POSITIVE
1109,NEGATIVE,POSITIVE,NEGATIVE,-
1110,POSITIVE,-,-,POSITIVE
1111,POSITIVE,-,POSITIVE,-
1112,POSITIVE,POSITIVE,POSITIVE,-
1113,NEGATIVE,-,-,-
1114,NEGATIVE,-,-,-
1115,POSITIVE,NEGATIVE,-,POSITIVE
1116,POSITIVE,-,POSITIVE,-
1117,POSITIVE,POSITIVE,POSITIVE,-
1118,NEGATIVE,-,POSITIVE,NEGATIVE
1119,POSITIVE,-,-,POSITIVE
1120,POSITIVE,-,POSITIVE,-
1121,POSITIVE,-,-,POSITIVE
1122,NEGATIVE,NEGATIVE,-,NEGATIVE
1123,POSITIVE,POSITIVE,-,-
1124,POSITIVE,-,NEGATIVE,NEGATIVE
1125,POSITIVE,POSITIVE,-,-
1126,POSITIVE,-,-,POSITIVE
1127,POSITIVE,POSITIVE,POSITIVE,-
1128,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
1129,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1130,NEGATIVE,-,NEGATIVE,NEGATIVE
1131,POSITIVE,-,-,-
1132,POSITIVE,-,-,-
1133,NEGATIVE,-,-,POSITIVE
1134,POSITIVE,POSITIVE,POSITIVE,NEGATIVE
1135,POSITIVE,-,NEGATIVE,-
1136,POSITIVE,-,-,-
1137,NEGATIVE,-,-,-
1138,POSITIVE,-,POSITIVE,-
1139,POSITIVE,POSITIVE,-,POSITIVE
1140,NEGATIVE,-,-,-
1141,POSITIVE,POSITIVE,-,POSITIVE
1142,POSITIVE,-,NEGATIVE,-
1143,POSITIVE,NEGATIVE,-,-
1144,NEGATIVE,-,NEGATIVE,-
1145,POSITIVE,POSITIVE,-,POSITIVE
1146,POSITIVE,-,POSITIVE,POSITIVE
1147,POSITIVE,-,POSITIVE,POSITIVE
1148,POSITIVE,POSITIVE,POSITIVE,-
1149,NEGATIVE,-,POSITIVE,-
1150,POSITIVE,-,-,-
1151,POSITIVE,-,-,POSITIVE
1152,POSITIVE,-,POSITIVE,-
1153,POSITIVE,-,-,POSITIVE
1154,POSITIVE,-,-,POSITIVE
1155,POSITIVE,-,-,-
1156,POSITIVE,POSITIVE,-,-
1157,POSITIVE,-,-,NEGATIVE
1158,POSITIVE,POSITIVE,-,-
1159,POSITIVE,-,POSITIVE,-
1160,POSITIVE,NEGATIVE,-,-
1161,POSITIVE,POSITIVE,NEGATIVE,NEGATIVE
1162,POSITIVE,POSITIVE,-,-
1163,POSITIVE,-,POSITIVE,-
1164,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1165,POSITIVE,-,NEGATIVE,-
1166,POSITIVE,-,-,POSITIVE
1167,POSITIVE,POSITIVE,POSITIVE,-
1168,POSITIVE,-,-,-
1169,POSITIVE,-,-,-
1170,POSITIVE,-,-,POSITIVE
1171,POSITIVE,-,-,-
1172,NEGATIVE,POSITIVE,POSITIVE,-
1173,POSITIVE,POSITIVE,-,-
1174,NEGATIVE,-,-,-
1175,NEGATIVE,-,NEGATIVE,-
1176,NEGATIVE,-,-,NEGATIVE
1177,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1178,POSITIVE,-,POSITIVE,-
1179,POSITIVE,-,POSITIVE,POSITIVE
1180,NEGATIVE,-,-,-
1181,NEGATIVE,NEGATIVE,POSITIVE,-
1182,NEGATIVE,POSITIVE,-,POSITIVE
1183,NEGATIVE,-,-,-
1184,POSITIVE,POSITIVE,-,-
1185,POSITIVE,POSITIVE,-,-
1186,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1187,POSITIVE,-,POSITIVE,POSITIVE
1188,POSITIVE,POSITIVE,-,POSITIVE
1189,POSITIVE,POSITIVE,-,-
1190,POSITIVE,-,POSITIVE,-
1191,POSITIVE,-,-,POSITIVE
1192,POSITIVE,-,POSITIVE,-
1193,POSITIVE,-,-,-
1194,POSITIVE,-,POSITIVE,-
1195,POSITIVE,-,-,-
1196,POSITIVE,-,-,-
1197,POSITIVE,-,NEGATIVE,-
1198,POSITIVE,-,POSITIVE,POSITIVE
1199,POSITIVE,-,-,-
1200,POSITIVE,-,-,POSITIVE
1201,POSITIVE,-,POSITIVE,-
1202,POSITIVE,-,-,-
1203,POSITIVE,-,POSITIVE,-
1204,POSITIVE,-,-,POSITIVE
1205,POSITIVE,-,POSITIVE,-
1206,POSITIVE,-,-,-
1207,POSITIVE,-,POSITIVE,-
1208,POSITIVE,-,POSITIVE,-
1209,POSITIVE,NEGATIVE,-,POSITIVE
1210,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1211,NEGATIVE,POSITIVE,POSITIVE,NEGATIVE
1212,POSITIVE,-,-,-
1213,POSITIVE,-,-,-
1214,POSITIVE,-,-,-
1215,POSITIVE,POSITIVE,-,-
1216,POSITIVE,POSITIVE,-,POSITIVE
1217,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
1218,POSITIVE,-,POSITIVE,NEGATIVE
1219,POSITIVE,POSITIVE,POSITIVE,-
1220,NEGATIVE,-,-,POSITIVE
1221,NEGATIVE,-,-,-
1222,NEGATIVE,-,-,NEGATIVE
1223,NEGATIVE,-,NEGATIVE,-
1224,POSITIVE,NEGATIVE,NEGATIVE,POSITIVE
1225,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1226,POSITIVE,POSITIVE,POSITIVE,-
1227,POSITIVE,-,-,NEGATIVE
1228,NEGATIVE,POSITIVE,-,NEGATIVE
1229,POSITIVE,-,-,POSITIVE
1230,POSITIVE,-,NEGATIVE,-
1231,POSITIVE,-,-,-
1232,POSITIVE,-,-,POSITIVE
1233,NEGATIVE,-,NEGATIVE,-
1234,POSITIVE,-,POSITIVE,-
1235,POSITIVE,POSITIVE,-,-
1236,POSITIVE,-,-,-
1237,POSITIVE,-,-,-
1238,NEGATIVE,-,-,-
1239,POSITIVE,-,POSITIVE,-
1240,POSITIVE,-,-,-
1241,POSITIVE,-,-,-
1242,NEGATIVE,POSITIVE,-,POSITIVE
1243,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1244,POSITIVE,-,-,-
1245,POSITIVE,-,NEGATIVE,-
1246,POSITIVE,-,POSITIVE,-
1247,POSITIVE,POSITIVE,-,-
1248,POSITIVE,-,-,-
1249,POSITIVE,-,-,-
1250,POSITIVE,-,-,-
1251,POSITIVE,-,-,NEGATIVE
1252,POSITIVE,POSITIVE,NEGATIVE,POSITIVE
1253,POSITIVE,-,POSITIVE,-
1254,POSITIVE,-,-,POSITIVE
1255,NEGATIVE,-,-,-
1256,POSITIVE,-,-,-
1257,POSITIVE,-,-,-
1258,POSITIVE,-,-,POSITIVE
1259,POSITIVE,-,POSITIVE,POSITIVE
1260,POSITIVE,-,-,POSITIVE
1261,POSITIVE,-,-,-
1262,POSITIVE,-,-,-
1263,NEGATIVE,-,-,POSITIVE
1264,POSITIVE,POSITIVE,-,-
1265,POSITIVE,-,-,NEGATIVE
1266,POSITIVE,-,-,-
1267,NEGATIVE,-,-,-
1268,POSITIVE,POSITIVE,-,POSITIVE
1269,POSITIVE,-,NEGATIVE,NEGATIVE
1270,POSITIVE,-,-,-
1271,NEGATIVE,-,NEGATIVE,-
1272,POSITIVE,-,NEGATIVE,NEGATIVE
1273,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1274,POSITIVE,-,-,-
1275,POSITIVE,-,-,POSITIVE
1276,POSITIVE,-,POSITIVE,-
1277,NEGATIVE,-,-,NEGATIVE
1278,POSITIVE,-,-,-
1279,POSITIVE,-,-,-
1280,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1281,POSITIVE,POSITIVE,POSITIVE,POSITIVE
1282,NEGATIVE,-,-,-
1283,POSITIVE,POSITIVE,-,-
1284,POSITIVE,NEGATIVE,POSITIVE,POSITIVE
1285,POSITIVE,-,-,-
1286,NEGATIVE,-,NEGATIVE,-
1287,POSITIVE,POSITIVE,-,-
1288,POSITIVE,POSITIVE,NEGATIVE,-
1289,POSITIVE,-,-,-
1290,POSITIVE,-,-,-
1291,-,NEGATIVE,POSITIVE,-
1292,NEGATIVE,POSITIVE,-,POSITIVE
1293,NEGATIVE,-,POSITIVE,POSITIVE
1294,NEGATIVE,-,-,-
1295,POSITIVE,-,POSITIVE,-
1296,POSITIVE,-,-,-
1297,POSITIVE,-,-,POSITIVE
1298,POSITIVE,-,-,-
1299,POSITIVE,-,-,POSITIVE
1300,POSITIVE,-,-,-
1301,POSITIVE,-,POSITIVE,-
1302,POSITIVE,-,-,-
1303,POSITIVE,POSITIVE,-,POSITIVE
1304,NEGATIVE,-,-,-
1305,POSITIVE,-,-,POSITIVE
1306,POSITIVE,-,POSITIVE,POSITIVE
1307,POSITIVE,POSITIVE,-,POSITIVE
1308,POSITIVE,POSITIVE,-,-
1309,POSITIVE,-,POSITIVE,-
1310,POSITIVE,-,-,-
1311,POSITIVE,POSITIVE,-,POSITIVE
1312,NEGATIVE,-,-,-
1313,POSITIVE,-,NEGATIVE,POSITIVE
1314,POSITIVE,POSITIVE,NEGATIVE,-
1315,POSITIVE,-,-,POSITIVE
1316,POSITIVE,-,NEGATIVE,-
1317,POSITIVE,-,-,-
